DVSN,STTN FROM,STTN TO,RR NO.,RR DATE,FNR,P/T,INVC NO.,INVC DATE,CMDT,CNSR,CNSR GSTIN,CNSG,CNSG GSTIN,RLY GSTIN,TAX INVCID,FREIGHT PAID BY,ADVANCE FREIGHT SCHEME,ROUND TRIP TRAFFIC,CHRG WGHT,ACTL WGHT,CHRG CLSS,RATE(Q),BSC FRGT,POL,TOTL FRGT(EXCLUDE GST),IGST,CGST,SGST,UGST,TOTL GST,TDS IGST,TDS CGST,TDS SGST,TDS UGST,TOTL TDS,TDS REGISTRATION NO.,TOTL FRGT(INCLUDE GST),DMRG,P/M,OTHR CHRG CODE,OTHR CHRG AMNT,REBATE CODE,REBATE AMNT,E-PAYID,_source
ASN,HDCB,DSEY,262012136.0,2026-04-26,26042115188.0,P,25.0,2026-04-25,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926041955080232.0,CNSR,N,N,4119.6,4045.4,145A,797.2,3284145.12,0.0,3284146.0,0.0,82103.65,82103.65,0.0,164208.0,0.0,0.0,0.0,0.0,0.0,,3448354.0,0.0,E,,0.0,,0.0,SB00D93B6D,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012138.0,2026-04-27,26042607829.0,P,26.0,2026-04-26,1421968.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926041955140092.0,CNSR,N,N,4063.6,4015.1,145,516.1,2097223.96,0.0,2549836.0,0.0,63745.9,63745.9,0.0,127492.0,0.0,0.0,0.0,0.0,0.0,,2677328.0,0.0,E,DCLA,17400.0,,0.0,SB00D94344,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012139.0,2026-04-27,26042705769.0,P,27.0,2026-04-27,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926041955080244.0,CNSR,N,N,3963.0,3826.6,145A,797.2,3159303.6,0.0,3167854.0,0.0,79196.35,79196.35,0.0,158393.0,0.0,0.0,0.0,0.0,0.0,,3326247.0,0.0,E,DCLA,8550.0,,0.0,SB00D9453C,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012143.0,2026-04-29,26042513520.0,P,28.0,2026-04-29,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926041955080260.0,CNSR,N,N,4108.0,4001.3,145A,797.2,3274897.6,0.0,3274898.0,0.0,81872.45,81872.45,0.0,163745.0,0.0,0.0,0.0,0.0,0.0,,3438643.0,0.0,E,,0.0,,0.0,SB00D954DB,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012147.0,2026-05-01,26042805403.0,P,29.0,2026-04-30,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080002.0,CNSR,N,N,4104.6,4012.7,145A,797.2,3272187.12,0.0,3281038.0,0.0,82025.95,82025.95,0.0,164052.0,0.0,0.0,0.0,0.0,0.0,,3445090.0,0.0,E,DCLA,8850.0,,0.0,SB00D96308,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012148.0,2026-05-01,26042905129.0,P,30.0,2026-05-01,1421968.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955140002.0,CNSR,N,N,3774.7,3685.8,145,516.1,1948122.67,0.0,2360494.0,0.0,59012.35,59012.35,0.0,118025.0,0.0,0.0,0.0,0.0,0.0,,2478519.0,0.0,E,DCLA,8100.0,,0.0,SB00D964EF,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012156.0,2026-05-03,26042905156.0,P,31.0,2026-05-02,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080016.0,CNSR,N,N,4117.4,4040.6,145A,797.2,3282391.28,0.0,3291242.0,0.0,82281.05,82281.05,0.0,164563.0,0.0,0.0,0.0,0.0,0.0,,3455805.0,0.0,E,DCLA,8850.0,,0.0,SB00D96F50,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012157.0,2026-05-03,26043025828.0,P,32.0,2026-05-02,2991118.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080022.0,CNSR,N,N,4048.6,3984.9,145A,797.2,3227543.92,0.0,3227544.0,0.0,80688.6,80688.6,0.0,161378.0,0.0,0.0,0.0,0.0,0.0,,3388922.0,0.0,E,,0.0,,0.0,SB00D970AE,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012162.0,2026-05-05,26042725666.0,P,33.0,2026-05-04,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080040.0,CNSR,N,N,3840.6,3759.7,145A,797.2,3061726.32,0.0,3061727.0,0.0,76543.18,76543.18,0.0,153087.0,0.0,0.0,0.0,0.0,0.0,,3214814.0,0.0,E,,0.0,,0.0,SB00D97CF2,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012163.0,2026-05-05,26050405943.0,P,34.0,2026-05-04,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080042.0,CNSR,N,N,4060.6,3997.5,145A,797.2,3237110.32,0.0,3245811.0,0.0,81145.28,81145.28,0.0,162291.0,0.0,0.0,0.0,0.0,0.0,,3408102.0,0.0,E,DCLA,8700.0,,0.0,SB00D980F6,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012166.0,2026-05-06,26050405925.0,P,35.0,2026-05-05,1421968.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955140024.0,CNSR,N,N,3616.9,3473.4,145,516.1,1866682.09,0.0,2261853.0,0.0,56546.33,56546.33,0.0,113093.0,0.0,0.0,0.0,0.0,0.0,,2374946.0,0.0,E,DCLA,7800.0,,0.0,SB00D98701,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012167.0,2026-05-06,26050505447.0,P,36.0,2026-05-06,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080052.0,CNSR,N,N,4031.4,3951.1,145A,797.2,3213832.08,0.0,3213833.0,0.0,80345.83,80345.83,0.0,160692.0,0.0,0.0,0.0,0.0,0.0,,3374525.0,0.0,E,,0.0,,0.0,SB00D988A1,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012168.0,2026-05-07,26050317499.0,P,37.0,2026-05-06,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080056.0,CNSR,N,N,3694.8,3623.0,145A,797.2,2945494.56,0.0,2945495.0,0.0,73637.38,73637.38,0.0,147275.0,0.0,0.0,0.0,0.0,0.0,,3092770.0,0.0,E,,0.0,,0.0,SB00D98B0E,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012171.0,2026-05-09,26050705630.0,P,38.0,2026-05-08,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080088.0,CNSR,N,N,4123.4,3998.1,145A,797.2,3287174.48,0.0,3296025.0,0.0,82400.63,82400.63,0.0,164802.0,0.0,0.0,0.0,0.0,0.0,,3460827.0,0.0,E,DCLA,8850.0,,0.0,SB00D99DC6,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012172.0,2026-05-10,26050907557.0,P,39.0,2026-05-09,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080092.0,CNSR,N,N,3970.6,3883.5,145A,797.2,3165362.32,0.0,3173913.0,0.0,79347.83,79347.83,0.0,158696.0,0.0,0.0,0.0,0.0,0.0,,3332609.0,0.0,E,DCLA,8550.0,,0.0,SB00D9A2D0,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012173.0,2026-05-10,26050623053.0,P,40.0,2026-05-09,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080092.0,CNSR,N,N,3917.2,3831.3,145A,797.2,3122791.84,0.0,3122792.0,0.0,78069.8,78069.8,0.0,156140.0,0.0,0.0,0.0,0.0,0.0,,3278932.0,0.0,E,,0.0,,0.0,SB00D9A2DE,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012174.0,2026-05-10,26050923306.0,P,41.0,2026-05-10,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080096.0,CNSR,N,N,4043.6,3952.1,145A,797.2,3223557.92,0.0,3223558.0,0.0,80588.95,80588.95,0.0,161178.0,0.0,0.0,0.0,0.0,0.0,,3384736.0,0.0,E,,0.0,,0.0,SB00D9A584,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012179.0,2026-05-12,26051006633.0,P,42.0,2026-05-11,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080110.0,CNSR,N,N,3967.2,3808.9,145A,797.2,3162651.84,0.0,3162652.0,0.0,79066.3,79066.3,0.0,158133.0,0.0,0.0,0.0,0.0,0.0,,3320785.0,0.0,E,,0.0,,0.0,SB00D9B05C,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012177.0,2026-05-11,26051106553.0,P,43.0,2026-05-11,1421968.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955140048.0,CNSR,N,N,4054.6,3963.8,145,516.1,2092579.06,0.0,2544227.0,0.0,63605.68,63605.68,0.0,127212.0,0.0,0.0,0.0,0.0,0.0,,2671439.0,0.0,E,DCLA,17400.0,,0.0,SB00D9ABA0,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012178.0,2026-05-11,26051020794.0,P,44.0,2026-05-11,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080108.0,CNSR,N,N,4047.8,3928.1,145A,797.2,3226906.16,0.0,3226907.0,0.0,80672.68,80672.68,0.0,161346.0,0.0,0.0,0.0,0.0,0.0,,3388253.0,0.0,E,,0.0,,0.0,SB00D9AD15,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012180.0,2026-05-13,26051206491.0,P,45.0,2026-05-12,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080120.0,CNSR,N,N,3481.0,3260.6,145A,797.2,2775053.2,0.0,2775054.0,0.0,69376.35,69376.35,0.0,138753.0,0.0,0.0,0.0,0.0,0.0,,2913807.0,0.0,E,,0.0,,0.0,SB00D9B7DE,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012099.0,2026-04-08,26040607409.0,P,7.0,2026-04-07,1421968.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926041955140026.0,CNSR,N,N,4065.9,4014.7,145,516.1,2098410.99,0.0,2559969.0,0.0,63999.23,63999.23,0.0,127999.0,0.0,0.0,0.0,0.0,0.0,,2687968.0,0.0,E,DCLA,26100.0,,0.0,SB00D8BE42,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012104.0,2026-04-11,26040522135.0,P,8.0,2026-04-11,2991120.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926041955080092.0,CNSR,N,N,4101.4,4002.1,145A,797.2,3269636.08,0.0,3269637.0,0.0,81740.93,81740.93,0.0,163482.0,0.0,0.0,0.0,0.0,0.0,,3433119.0,0.0,E,,0.0,,0.0,SB00D8CFD6,Outward Freight Details (5).csv
ASN,HDCB,DSEY,262012107.0,2026-04-12,26040822877.0,P,9.0,2026-04-12,1421968.0,SAIL,19AAACS7062F6Z6,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926041955140034.0,CNSR,N,N,4013.2,3963.8,145,516.1,2071212.52,0.0,2518127.0,0.0,62953.18,62953.18,0.0,125907.0,0.0,0.0,0.0,0.0,0.0,,2644034.0,0.0,E,DCLA,17100.0,,0.0,SB00D8D707,Outward Freight Details (5).csv
ASN,HDCG,DSEY,462000250.0,2026-05-09,26050424832.0,P,1.0,2026-05-08,2991325.0,MWF,21AARCM6757G1Z5,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926051955080088.0,CNSG,N,N,3769.4,3578.8,145A,797.2,3004965.68,0.0,3013066.0,0.0,75326.65,75326.65,0.0,150654.0,0.0,0.0,0.0,0.0,0.0,,3163720.0,0.0,E,DCLA,8100.0,,0.0,SB00D99D48,Outward Freight Details (5).csv
ASN,HSPG,DSEY,262173641.0,2026-05-05,26050415126.0,P,1.0,2026-05-04,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,19AAACS7062F6Z6,21AAAGM0289C1ZV,9926052154120148.0,CNSR,N,N,130.2,124.8,165,587.2,76453.44,0.0,96332.0,0.0,2408.3,2408.3,0.0,4817.0,0.0,0.0,0.0,0.0,0.0,,101149.0,0.0,E,DPO,11468.02,,0.0,SB00D97B70,Outward Freight Details (5).csv
ASN,HSPG,DSEY,262173642.0,2026-05-05,26050415117.0,P,2.0,2026-05-04,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,19AAACS7062F6Z6,21AAAGM0289C1ZV,9926052154120150.0,CNSR,N,N,130.2,124.4,165,587.2,76453.44,0.0,96332.0,0.0,2408.3,2408.3,0.0,4817.0,0.0,0.0,0.0,0.0,0.0,,101149.0,0.0,E,DPO,11468.02,,0.0,SB00D97B71,Outward Freight Details (5).csv
ASN,HSPG,DSEY,262173643.0,2026-05-05,26050415135.0,P,3.0,2026-05-04,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,19AAACS7062F6Z6,21AAAGM0289C1ZV,9926052154120152.0,CNSR,N,N,195.3,183.7,165,587.2,114680.16,0.0,144497.0,0.0,3612.43,3612.43,0.0,7225.0,0.0,0.0,0.0,0.0,0.0,,151722.0,0.0,E,DPO,17202.02,,0.0,SB00D97B72,Outward Freight Details (5).csv
ASN,HSPG,DSEY,262173644.0,2026-05-05,26050415153.0,P,4.0,2026-05-04,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,19AAACS7062F6Z6,21AAAGM0289C1ZV,9926052154120152.0,CNSR,N,N,131.2,128.9,165,587.2,77040.64,0.0,97071.0,0.0,2426.78,2426.78,0.0,4854.0,0.0,0.0,0.0,0.0,0.0,,101925.0,0.0,E,DPO,11556.1,,0.0,SB00D97B73,Outward Freight Details (5).csv
ASN,HSPG,DSEY,262173645.0,2026-05-05,26050415144.0,P,5.0,2026-05-04,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,19AAACS7062F6Z6,21AAAGM0289C1ZV,9926052154120152.0,CNSR,N,N,65.1,63.6,165,587.2,38226.72,0.0,48166.0,0.0,1204.15,1204.15,0.0,2409.0,0.0,0.0,0.0,0.0,0.0,,50575.0,0.0,E,DPO,5734.01,,0.0,SB00D97B74,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003046.0,2026-04-20,26041910920.0,P,10.0,2026-04-19,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140452.0,CNSG,N,N,4418.1,4251.6,165,587.2,2594308.32,0.0,3380770.0,169038.5,0.0,0.0,0.0,169039.0,0.0,0.0,0.0,0.0,0.0,,3549809.0,26550.0,E,DCLA,44250.0,,0.0,SB00D91217,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003047.0,2026-04-21,26041923182.0,P,11.0,2026-04-19,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140470.0,CNSG,N,N,4477.4,4170.6,165,587.2,2629129.28,0.0,2947878.0,147393.9,0.0,0.0,0.0,147394.0,0.0,0.0,0.0,0.0,0.0,,3095272.0,0.0,E,DCLA,25650.0,,0.0,SB00D918B8,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003048.0,2026-04-26,26042522856.0,P,12.0,2026-04-25,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140594.0,CNSG,N,N,4061.2,3684.8,165,587.2,2384736.64,0.0,2879554.0,143977.7,0.0,0.0,0.0,143978.0,0.0,0.0,0.0,0.0,0.0,,3023532.0,0.0,E,DPO,357710.5,,0.0,SB00D93EB0,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003050.0,2026-04-28,26042618366.0,P,13.0,2026-04-26,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140640.0,CNSG,N,N,4547.2,3967.0,165,587.2,2670115.84,0.0,2957136.0,147856.8,0.0,0.0,0.0,147857.0,0.0,0.0,0.0,0.0,0.0,,3104993.0,0.0,E,DPO,400517.38,,0.0,SB00D94A77,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003049.0,2026-04-28,26042702036.0,P,14.0,2026-04-27,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140638.0,CNSG,N,N,4634.2,4420.6,165,587.2,2721202.24,0.0,3318539.0,165926.95,0.0,0.0,0.0,165927.0,0.0,0.0,0.0,0.0,0.0,,3484466.0,0.0,E,DCLA,26550.0,,0.0,SB00D94A60,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003051.0,2026-04-30,26042828750.0,P,15.0,2026-04-28,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140700.0,CNSG,N,N,4070.6,3775.0,165,587.2,2390256.32,0.0,2937195.0,146859.75,0.0,0.0,0.0,146860.0,0.0,0.0,0.0,0.0,0.0,,3084055.0,0.0,E,DCLA,26100.0,,0.0,SB00D95D04,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003052.0,2026-05-01,26042902177.0,P,16.0,2026-04-29,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140008.0,CNSG,N,N,4060.0,3554.8,165,587.2,2384032.0,0.0,2878703.0,143935.15,0.0,0.0,0.0,143936.0,0.0,0.0,0.0,0.0,0.0,,3022639.0,0.0,E,DPO,357604.8,,0.0,SB00D962C3,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003053.0,2026-05-01,26043005198.0,P,17.0,2026-04-30,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140012.0,CNSG,N,N,4550.2,4173.6,165,587.2,2671877.44,0.0,3259021.0,162951.05,0.0,0.0,0.0,162952.0,0.0,0.0,0.0,0.0,0.0,,3421973.0,0.0,E,DCLA,26100.0,,0.0,SB00D964E5,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003054.0,2026-05-05,26050222094.0,P,18.0,2026-05-04,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140110.0,CNSG,N,N,4547.2,3779.0,165,587.2,2670115.84,0.0,2957136.0,147856.8,0.0,0.0,0.0,147857.0,0.0,0.0,0.0,0.0,0.0,,3104993.0,0.0,E,DPO,400517.38,,0.0,SB00D97ED2,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003055.0,2026-05-06,26050423277.0,P,19.0,2026-05-05,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140144.0,CNSG,N,N,4550.2,4140.8,165,587.2,2671877.44,0.0,3263841.0,163192.05,0.0,0.0,0.0,163193.0,0.0,0.0,0.0,0.0,0.0,,3427034.0,0.0,E,DCLA,26100.0,,0.0,SB00D9877C,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003038.0,2026-04-09,26032824515.0,P,2.0,2026-04-08,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926042054140190.0,CNSG,N,N,3146.5,3101.7,165,587.2,1847624.8,0.0,2719131.0,135956.55,0.0,0.0,0.0,135957.0,0.0,0.0,0.0,0.0,0.0,,2855088.0,20250.0,E,DCLA,27000.0,,0.0,SB00D8C4E7,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003056.0,2026-05-07,26050619218.0,P,20.0,2026-05-06,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140172.0,CNSG,N,N,4547.2,3858.2,165,587.2,2670115.84,0.0,3224147.0,161207.35,0.0,0.0,0.0,161208.0,0.0,0.0,0.0,0.0,0.0,,3385355.0,0.0,E,DPO,400517.38,,0.0,SB00D99102,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003057.0,2026-05-08,26050713374.0,P,21.0,2026-05-07,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140180.0,CNSG,N,N,4552.6,4305.2,165,587.2,2673286.72,0.0,3255855.0,162792.75,0.0,0.0,0.0,162793.0,0.0,0.0,0.0,0.0,0.0,,3418648.0,0.0,E,DCLA,26100.0,,0.0,SB00D99378,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003058.0,2026-05-08,26050724820.0,P,22.0,2026-05-07,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140188.0,CNSG,N,N,4549.2,4257.0,165,587.2,2671290.24,0.0,3255644.0,162782.2,0.0,0.0,0.0,162783.0,0.0,0.0,0.0,0.0,0.0,,3418427.0,0.0,E,DCLA,26100.0,,0.0,SB00D99667,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003059.0,2026-05-09,26050222128.0,P,23.0,2026-05-08,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140212.0,CNSG,N,N,4280.6,3771.2,165,587.2,2513568.32,0.0,3061311.0,153065.55,0.0,0.0,0.0,153066.0,0.0,0.0,0.0,0.0,0.0,,3214377.0,8700.0,E,DCLA,26100.0,,0.0,SB00D99D3E,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003060.0,2026-05-10,26050915945.0,P,24.0,2026-05-09,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140236.0,CNSG,N,N,4096.8,4017.2,165,587.2,2405640.96,0.0,3117075.0,155853.75,0.0,0.0,0.0,155854.0,0.0,0.0,0.0,0.0,0.0,,3272929.0,0.0,E,DCLA,43500.0,,0.0,SB00D9A478,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003061.0,2026-05-10,26050926899.0,P,25.0,2026-05-10,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926052054140248.0,CNSG,N,N,4547.2,3728.8,165,587.2,2670115.84,0.0,2957136.0,147856.8,0.0,0.0,0.0,147857.0,0.0,0.0,0.0,0.0,0.0,,3104993.0,0.0,E,DPO,400517.38,,0.0,SB00D9A71E,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003039.0,2026-04-11,26040915317.0,P,3.0,2026-04-09,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926042054140238.0,CNSG,N,N,4122.8,4000.2,165,587.2,2420908.16,0.0,3092727.0,154636.35,0.0,0.0,0.0,154637.0,0.0,0.0,0.0,0.0,0.0,,3247364.0,17400.0,E,DCLA,43500.0,,0.0,SB00D8D2D9,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003041.0,2026-04-15,26041218354.0,P,4.0,2026-04-12,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140320.0,CNSG,N,N,4547.2,4547.2,165,587.2,2670115.84,0.0,3224147.0,161207.35,0.0,0.0,0.0,161208.0,0.0,0.0,0.0,0.0,0.0,,3385355.0,0.0,E,DPO,400517.38,,0.0,SB00D8EAFE,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003040.0,2026-04-14,26041327449.0,P,5.0,2026-04-13,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140316.0,CNSG,N,N,4549.2,4213.2,165,587.2,2671290.24,0.0,2984817.0,149240.85,0.0,0.0,0.0,149241.0,0.0,0.0,0.0,0.0,0.0,,3134058.0,0.0,E,DCLA,26100.0,,0.0,SB00D8EA68,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003042.0,2026-04-15,26041402953.0,P,6.0,2026-04-14,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,19AAAGM0289C1ZG,9926042054140340.0,CNSG,N,N,3859.2,3727.7,165,587.2,2266122.24,0.0,2802196.0,140109.8,0.0,0.0,0.0,140110.0,0.0,0.0,0.0,0.0,0.0,,2942306.0,16500.0,E,DCLA,33000.0,,0.0,SB00D8F074,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003043.0,2026-04-17,26041505010.0,P,7.0,2026-04-15,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140380.0,CNSG,N,N,4581.6,4465.8,165,587.2,2690315.52,0.0,3466434.0,173321.7,0.0,0.0,0.0,173322.0,0.0,0.0,0.0,0.0,0.0,,3639756.0,0.0,E,DCLA,43500.0,,0.0,SB00D8FD04,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003044.0,2026-04-18,26041626580.0,P,8.0,2026-04-17,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140396.0,CNSG,N,N,4563.2,4379.0,165,587.2,2679511.04,0.0,3288827.0,164441.35,0.0,0.0,0.0,164442.0,0.0,0.0,0.0,0.0,0.0,,3453269.0,0.0,E,DCLA,34800.0,,0.0,SB00D902D0,Outward Freight Details (5).csv
ASN,ISCG,DSEY,262003045.0,2026-04-20,26041817951.0,P,9.0,2026-04-18,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042054140448.0,CNSG,N,N,4557.0,4298.2,165,587.2,2675870.4,0.0,2986484.0,149324.2,0.0,0.0,0.0,149325.0,0.0,0.0,0.0,0.0,0.0,,3135809.0,0.0,E,DCLA,8700.0,,0.0,SB00D9112E,Outward Freight Details (5).csv
ASN,JDWS,DSEY,162000679.0,2026-04-08,26040628448.0,P,1.0,2026-04-07,2991489.0,BCCL,20AAACB7934MFZB,SAIL,19AAACS7062F6Z6,20AAAGM0289C1ZX,9926042053080036.0,CNSG,N,N,2645.0,2458.5,145A,389.6,1030492.0,0.0,1711052.0,85552.6,0.0,0.0,0.0,85553.0,0.0,0.0,0.0,0.0,0.0,,1796605.0,0.0,E,PCLA,680560.0,,0.0,SB00D8BA66,Outward Freight Details (5).csv
